formulation,model_case,time_h,global_node_id,layer_id,layer_name,x_global_cm,concentration_ug_cm3,x_skin_cm,x_skin_um
Free KC,Case 1,8.0,24,2,SC,0.4551454545454545,598.4892920971926,0.0005999999999999894,5.999999999999894
Free KC,Case 1,8.0,25,2,SC,0.45534545454545455,532.4796800070645,0.0008000000000000229,8.00000000000023
Free KC,Case 1,8.0,26,2,SC,0.45554545454545453,466.4686123840612,0.0010000000000000009,10.000000000000009
Free KC,Case 1,8.0,27,2,SC,0.4557454545454545,400.4612063546402,0.0011999999999999789,11.999999999999789
Free KC,Case 1,8.0,28,2,SC,0.45594545454545454,334.46253158374185,0.0014000000000000123,14.000000000000124
Free KC,Case 1,8.0,29,2,SC,0.4561454545454545,268.47760073191296,0.0015999999999999903,15.999999999999904
Free KC,Case 1,8.0,30,2,SC,0.45634545454545455,202.51136008082378,0.0018000000000000238,18.000000000000238
Free KC,Case 1,8.0,31,2,SC,0.45654545454545453,136.56868035094615,0.0020000000000000018,20.000000000000018
Free KC,Case 1,8.0,32,3,EP/dermis,0.4565454545454546,136.55497223543856,0.0020000000000000573,20.000000000000572
Free KC,Case 1,8.0,33,3,EP/dermis,0.4574254545454546,135.06877409418092,0.002880000000000049,28.80000000000049
Free KC,Case 1,8.0,34,3,EP/dermis,0.45830545454545457,133.5854019116235,0.003760000000000041,37.60000000000041
Free KC,Case 1,8.0,35,3,EP/dermis,0.45918545454545456,132.10486492912568,0.004640000000000033,46.40000000000033
Free KC,Case 1,8.0,36,3,EP/dermis,0.4600654545454546,130.6271714648338,0.00552000000000008,55.200000000000806
Free KC,Case 1,8.0,37,3,EP/dermis,0.4609454545454546,129.15232891242917,0.006400000000000072,64.00000000000072
Free KC,Case 1,8.0,38,3,EP/dermis,0.4618254545454546,127.68034374013885,0.007280000000000064,72.80000000000064
Free KC,Case 1,8.0,39,3,EP/dermis,0.4627054545454546,126.21122149001586,0.008160000000000056,81.60000000000056
Free KC,Case 1,8.0,40,3,EP/dermis,0.4635854545454546,124.74496677748385,0.009040000000000048,90.40000000000047
Free KC,Case 1,8.0,41,3,EP/dermis,0.46446545454545457,123.28158329114925,0.00992000000000004,99.2000000000004
Free KC,Case 1,8.0,42,3,EP/dermis,0.46534545454545456,121.82107379287775,0.010800000000000032,108.00000000000031
Free KC,Case 1,8.0,43,3,EP/dermis,0.4662254545454546,120.36344011813546,0.01168000000000008,116.8000000000008
Free KC,Case 1,8.0,44,3,EP/dermis,0.4671054545454546,118.90868317659515,0.012560000000000071,125.6000000000007
Free KC,Case 1,8.0,45,3,EP/dermis,0.4679854545454546,117.45680295300737,0.013440000000000063,134.40000000000063
Free KC,Case 1,8.0,46,3,EP/dermis,0.4688654545454546,116.00779850833719,0.014320000000000055,143.20000000000056
Free KC,Case 1,8.0,47,3,EP/dermis,0.4697454545454546,114.56166798116661,0.015200000000000047,152.00000000000045
Free KC,Case 1,8.0,48,3,EP/dermis,0.47062545454545457,113.11840858936255,0.01608000000000004,160.80000000000038
Free KC,Case 1,8.0,49,3,EP/dermis,0.47150545454545456,111.67801663200825,0.01696000000000003,169.6000000000003
Free KC,Case 1,8.0,50,3,EP/dermis,0.4723854545454546,110.2404874915981,0.017840000000000078,178.40000000000077
Free KC,Case 1,8.0,51,3,EP/dermis,0.4732654545454546,108.80581563649412,0.01872000000000007,187.2000000000007
Free KC,Case 1,8.0,52,3,EP/dermis,0.4741454545454546,107.3739946236434,0.019600000000000062,196.00000000000063
Free KC,Case 1,8.0,53,3,EP/dermis,0.4750254545454546,105.94501710155748,0.020480000000000054,204.80000000000052
Free KC,Case 1,8.0,54,3,EP/dermis,0.4759054545454546,104.51887481355227,0.021360000000000046,213.60000000000045
Free KC,Case 1,8.0,55,3,EP/dermis,0.47678545454545457,103.09555860124772,0.022240000000000038,222.40000000000038
Free KC,Case 1,8.0,56,3,EP/dermis,0.4776654545454546,101.67505840832634,0.023120000000000085,231.20000000000084
Free KC,Case 1,8.0,57,3,EP/dermis,0.4785454545454546,100.25736328455025,0.024000000000000077,240.00000000000077
Free KC,Case 1,8.0,58,3,EP/dermis,0.4794254545454546,98.84246139003253,0.02488000000000007,248.8000000000007
Free KC,Case 1,8.0,59,3,EP/dermis,0.4803054545454546,97.430339999764,0.02576000000000006,257.6000000000006
Free KC,Case 1,8.0,60,3,EP/dermis,0.4811854545454546,96.02098550839348,0.026640000000000053,266.40000000000055
Free KC,Case 1,8.0,61,3,EP/dermis,0.4820654545454546,94.61438343525975,0.027520000000000044,275.20000000000044
Free KC,Case 1,8.0,62,3,EP/dermis,0.48294545454545457,93.21051842967483,0.028400000000000036,284.00000000000034
Free KC,Case 1,8.0,63,3,EP/dermis,0.48382545454545456,91.80937427645722,0.029280000000000028,292.8000000000003
Free KC,Case 1,8.0,64,3,EP/dermis,0.4847054545454546,90.4109339017127,0.030160000000000076,301.60000000000076
Free KC,Case 1,8.0,65,3,EP/dermis,0.4855854545454546,89.01517937886203,0.031040000000000068,310.40000000000066
Free KC,Case 1,8.0,66,3,EP/dermis,0.4864654545454546,87.62209193491174,0.03192000000000006,319.2000000000006
Free KC,Case 1,8.0,67,3,EP/dermis,0.4873454545454546,86.23165195696804,0.03280000000000005,328.0000000000005
Free KC,Case 1,8.0,68,3,EP/dermis,0.4882254545454546,84.84383899899052,0.03368000000000004,336.8000000000004
Free KC,Case 1,8.0,69,3,EP/dermis,0.48910545454545457,83.4586317887853,0.034560000000000035,345.60000000000036
Free KC,Case 1,8.0,70,3,EP/dermis,0.4899854545454546,82.07600823523484,0.03544000000000008,354.40000000000083
Free KC,Case 1,8.0,71,3,EP/dermis,0.4908654545454546,80.69594543576372,0.036320000000000074,363.2000000000007
Free KC,Case 1,8.0,72,3,EP/dermis,0.4917454545454546,79.3184196840349,0.037200000000000066,372.0000000000007
Free KC,Case 1,8.0,73,3,EP/dermis,0.4926254545454546,77.94340647787827,0.03808000000000006,380.8000000000006
Free KC,Case 1,8.0,74,3,EP/dermis,0.4935054545454546,76.57088052744574,0.03896000000000005,389.6000000000005
Free KC,Case 1,8.0,75,3,EP/dermis,0.4943854545454546,75.20081576359233,0.03984000000000004,398.40000000000043
Free KC,Case 1,8.0,76,3,EP/dermis,0.49526545454545456,73.83318534648117,0.040720000000000034,407.20000000000033
Free KC,Case 1,8.0,77,3,EP/dermis,0.49614545454545456,72.46796167440843,0.041600000000000026,416.0000000000003
Free KC,Case 1,8.0,78,3,EP/dermis,0.4970254545454546,71.1051163928476,0.04248000000000007,424.80000000000075
Free KC,Case 1,8.0,79,3,EP/dermis,0.4979054545454546,69.74462040370936,0.043360000000000065,433.60000000000065
Free KC,Case 1,8.0,80,3,EP/dermis,0.4987854545454546,68.386443874814,0.04424000000000006,442.40000000000055
Free KC,Case 1,8.0,81,3,EP/dermis,0.4996654545454546,67.03055624957494,0.04512000000000005,451.2000000000005
Free KC,Case 1,8.0,82,3,EP/dermis,0.5005454545454546,65.67692625688909,0.046000000000000096,460.00000000000097
Free KC,Case 1,8.0,83,3,EP/dermis,0.5014254545454546,64.3255219212324,0.04688000000000009,468.80000000000086
Free KC,Case 1,8.0,84,3,EP/dermis,0.5023054545454546,62.97631057295631,0.04776000000000008,477.6000000000008
Free KC,Case 1,8.0,85,3,EP/dermis,0.5031854545454546,61.62925885878437,0.04864000000000007,486.4000000000007
Free KC,Case 1,8.0,86,3,EP/dermis,0.5040654545454546,60.2843327525044,0.049520000000000064,495.2000000000006
Free KC,Case 1,8.0,87,3,EP/dermis,0.5049454545454546,58.941497565853425,0.050400000000000056,504.00000000000057
Free KC,Case 1,8.0,88,3,EP/dermis,0.5058254545454546,57.60071795959254,0.05128000000000005,512.8000000000005
Free KC,Case 1,8.0,89,3,EP/dermis,0.5067054545454546,56.26195795476788,0.05216000000000004,521.6000000000004
Free KC,Case 1,8.0,90,3,EP/dermis,0.5075854545454546,54.92518094415505,0.05304000000000003,530.4000000000003
Free KC,Case 1,8.0,91,3,EP/dermis,0.5084654545454546,53.59034970388361,0.05392000000000002,539.2000000000003
Free KC,Case 1,8.0,92,3,EP/dermis,0.5093454545454545,52.25742640523827,0.054800000000000015,548.0000000000001
Free KC,Case 1,8.0,93,3,EP/dermis,0.5102254545454545,50.92637262663346,0.05568000000000001,556.8000000000001
Free KC,Case 1,8.0,94,3,EP/dermis,0.5111054545454545,49.59714936575774,0.05656,565.6
Free KC,Case 1,8.0,95,3,EP/dermis,0.5119854545454546,48.26971705188437,0.0574400000000001,574.400000000001
Free KC,Case 1,8.0,96,3,EP/dermis,0.5128654545454546,46.94403555834581,0.058320000000000094,583.200000000001
Free KC,Case 1,8.0,97,3,EP/dermis,0.5137454545454546,45.6200642151656,0.059200000000000086,592.0000000000009
Free KC,Case 1,8.0,98,3,EP/dermis,0.5146254545454546,44.29776182184786,0.06008000000000008,600.8000000000008
Free KC,Case 1,8.0,99,3,EP/dermis,0.5155054545454546,42.97708666031775,0.06096000000000007,609.6000000000007
Free KC,Case 1,8.0,100,3,EP/dermis,0.5163854545454546,41.65799650801062,0.06184000000000006,618.4000000000007
Free KC,Case 1,8.0,101,3,EP/dermis,0.5172654545454546,40.34044865110547,0.06272000000000005,627.2000000000005
Free KC,Case 1,8.0,102,3,EP/dermis,0.5181454545454546,39.02439989789936,0.06360000000000005,636.0000000000005
Free KC,Case 1,8.0,103,3,EP/dermis,0.5190254545454546,37.70980659231855,0.06448000000000004,644.8000000000004
Free KC,Case 1,8.0,104,3,EP/dermis,0.5199054545454546,36.3966246275629,0.06536000000000003,653.6000000000003
Free KC,Case 1,8.0,105,3,EP/dermis,0.5207854545454546,35.08480945987929,0.06624000000000002,662.4000000000002
Free KC,Case 1,8.0,106,3,EP/dermis,0.5216654545454545,33.77431612246037,0.06712000000000001,671.2000000000002
Free KC,Case 1,8.0,107,3,EP/dermis,0.5225454545454545,32.46509923946445,0.068,680.0
Free KC,Case 1,8.0,108,3,EP/dermis,0.5234254545454546,31.157113040152506,0.06888000000000011,688.8000000000011
Free KC,Case 1,8.0,109,3,EP/dermis,0.5243054545454546,29.85031137313906,0.0697600000000001,697.600000000001
Free KC,Case 1,8.0,110,3,EP/dermis,0.5251854545454546,28.544647720750667,0.07064000000000009,706.4000000000009
Free KC,Case 1,8.0,111,3,EP/dermis,0.5260654545454546,27.24007521349075,0.07152000000000008,715.2000000000008
Free KC,Case 1,8.0,112,3,EP/dermis,0.5269454545454546,25.936546644604583,0.07240000000000008,724.0000000000008
Free KC,Case 1,8.0,113,3,EP/dermis,0.5278254545454546,24.63401448474089,0.07328000000000007,732.8000000000006
Free KC,Case 1,8.0,114,3,EP/dermis,0.5287054545454546,23.332430896706104,0.07416000000000006,741.6000000000006
Free KC,Case 1,8.0,115,3,EP/dermis,0.5295854545454546,22.03174775030667,0.07504000000000005,750.4000000000005
Free KC,Case 1,8.0,116,3,EP/dermis,0.5304654545454546,20.7319166372755,0.07592000000000004,759.2000000000004
Free KC,Case 1,8.0,117,3,EP/dermis,0.5313454545454546,19.432888886277937,0.07680000000000003,768.0000000000003
Free KC,Case 1,8.0,118,3,EP/dermis,0.5322254545454546,18.134615577993195,0.07768000000000003,776.8000000000003
Free KC,Case 1,8.0,119,3,EP/dermis,0.5331054545454545,16.837047560266797,0.07856000000000002,785.6000000000001
Free KC,Case 1,8.0,120,3,EP/dermis,0.5339854545454545,15.540135463329648,0.07944000000000001,794.4000000000001
Free KC,Case 1,8.0,121,3,EP/dermis,0.5348654545454545,14.243829715079585,0.08032,803.2
Free KC,Case 1,8.0,122,3,EP/dermis,0.5357454545454545,12.94808055642083,0.0812,812.0
Free KC,Case 1,8.0,123,3,EP/dermis,0.5366254545454546,11.652838056656897,0.0820800000000001,820.800000000001
Free KC,Case 1,8.0,124,3,EP/dermis,0.5375054545454546,10.358052128933492,0.08296000000000009,829.6000000000009
Free KC,Case 1,8.0,125,3,EP/dermis,0.5383854545454546,9.063672545724494,0.08384000000000008,838.4000000000008
Free KC,Case 1,8.0,126,3,EP/dermis,0.5392654545454546,7.76964895435989,0.08472000000000007,847.2000000000007
Free KC,Case 1,8.0,127,3,EP/dermis,0.5401454545454546,6.475930892588793,0.08560000000000006,856.0000000000007
Free KC,Case 1,8.0,128,3,EP/dermis,0.5410254545454546,5.182467804173921,0.08648000000000006,864.8000000000005
Free KC,Case 1,8.0,129,3,EP/dermis,0.5419054545454546,3.889209054513088,0.08736000000000005,873.6000000000005
Free KC,Case 1,8.0,130,3,EP/dermis,0.5427854545454546,2.596103946283105,0.08824000000000004,882.4000000000004
Free KC,Case 1,8.0,131,3,EP/dermis,0.5436654545454546,1.3031017351016603,0.08912000000000003,891.2000000000003
Free KC,Case 1,8.0,132,3,EP/dermis,0.5445454545454546,0.010151645202680764,0.09000000000000002,900.0000000000002
Free KC,Case 1,8.0,133,4,Receptor,0.5445454545454544,1.9829223936396214,0.08999999999999991,899.9999999999991
Free KC,Case 1,8.0,134,4,Receptor,0.643030303030303,1.971386499211464,0.18848484848484842,1884.8484848484843
Free KC,Case 1,8.0,135,4,Receptor,0.7415151515151513,1.960246042742066,0.2869696969696968,2869.696969696968
Free KC,Case 1,8.0,136,4,Receptor,0.8399999999999999,1.9495005773820497,0.3854545454545453,3854.545454545453
Free KC,Case 1,8.0,137,4,Receptor,0.9384848484848483,1.9391496706774578,0.4839393939393937,4839.393939393937
Free KC,Case 1,8.0,138,4,Receptor,1.0369696969696967,1.9291929047053535,0.5824242424242421,5824.24242424242
Free KC,Case 1,8.0,139,4,Receptor,1.1354545454545453,1.919629876204833,0.6809090909090907,6809.090909090907
Free KC,Case 1,8.0,140,4,Receptor,1.2339393939393937,1.9104601967034123,0.7793939393939391,7793.939393939391
Free KC,Case 1,8.0,141,4,Receptor,1.332424242424242,1.9016834926387614,0.8778787878787875,8778.787878787874
Free KC,Case 1,8.0,142,4,Receptor,1.4309090909090907,1.8932994054757513,0.9763636363636361,9763.63636363636
Free KC,Case 1,8.0,143,4,Receptor,1.529393939393939,1.8853075918187574,1.0748484848484845,10748.484848484844
Free KC,Case 1,8.0,144,4,Receptor,1.6278787878787875,1.8777077235192126,1.173333333333333,11733.333333333328
Free KC,Case 1,8.0,145,4,Receptor,1.726363636363636,1.8704994877783736,1.2718181818181815,12718.181818181814
Free KC,Case 1,8.0,146,4,Receptor,1.8248484848484845,1.8636825872452527,1.37030303030303,13703.030303030298
Free KC,Case 1,8.0,147,4,Receptor,1.923333333333333,1.8572567401097135,1.4687878787878783,14687.878787878783
Free KC,Case 1,8.0,148,4,Receptor,2.0218181818181815,1.851221680190678,1.567272727272727,15672.727272727268
Free KC,Case 1,8.0,149,4,Receptor,2.12030303030303,1.8455771570194361,1.6657575757575755,16657.575757575756
Free KC,Case 1,8.0,150,4,Receptor,2.2187878787878783,1.840322935918033,1.7642424242424237,17642.424242424237
Free KC,Case 1,8.0,151,4,Receptor,2.317272727272727,1.8354587980726975,1.8627272727272723,18627.272727272724
Free KC,Case 1,8.0,152,4,Receptor,2.415757575757575,1.8309845406023073,1.9612121212121205,19612.121212121205
Free KC,Case 1,8.0,153,4,Receptor,2.5142424242424237,1.826899976621856,2.059696969696969,20596.969696969692
Free KC,Case 1,8.0,154,4,Receptor,2.6127272727272723,1.8232049353009212,2.1581818181818178,21581.818181818177
Free KC,Case 1,8.0,155,4,Receptor,2.7112121212121205,1.8198992619170926,2.256666666666666,22566.66666666666
