time_h,Q1_donor_ug_cm2,Q2_SC_ug_cm2,Q3_EP_ug_cm2,Q4_receptor_ug_cm2,Q_total_ug_cm2,formulation,model_case
18.2,459.5774628053044,0.9167871008630974,6.3014178776925895,18.703762876835388,485.49943066069545,Free KC,Case 1
18.400000000000002,459.3156731164577,0.9162963064589333,6.299639354473787,18.96782188324173,485.4994306606322,Free KC,Case 1
18.6,459.05404553903924,0.915804000432178,6.297757881717769,19.23182323937032,485.4994306605595,Free KC,Case 1
18.8,458.7925792200235,0.9153102882355452,6.295779592183745,19.49576156003466,485.4994306604775,Free KC,Case 1
19.0,458.5312733505389,0.9148152692688449,6.29371026636062,19.75963177421768,485.49943066038605,Free KC,Case 1
19.200000000000003,458.2701271731051,0.9143190363000916,6.2915552715624,20.023429179356082,485.49943066032364,Free KC,Case 1
19.400000000000002,458.00913995900163,0.9138216778778274,6.289319747876299,20.287149275547687,485.4994306603034,Free KC,Case 1
19.6,457.74831102097977,0.9133232766949624,6.287008505893662,20.5507878567625,485.49943066033086,Free KC,Case 1
19.8,457.4876397118077,0.9128239092223895,6.284626042656902,20.814340996674783,485.4994306603617,Free KC,Case 1
20.0,457.2271254097132,0.9123236489631122,6.282176648292502,21.077804953423477,485.4994306603923,Free KC,Case 1
20.200000000000003,456.96676752857553,0.9118225649470727,6.279664324866611,21.34117624200121,485.4994306603904,Free KC,Case 1
20.400000000000002,456.7065655112424,0.9113207223892382,6.277092842040511,21.604451584636994,485.49943066030914,Free KC,Case 1
20.6,456.44651882486704,0.9108181827980483,6.2744657787002165,21.867627873716774,485.4994306600821,Free KC,Case 1
20.8,456.1866269679229,0.9103150036621812,6.271786463374828,22.130702224868166,485.4994306598281,Free KC,Case 1
21.0,455.9268894587981,0.909811239964242,6.2690580632559705,22.393671897556302,485.4994306595746,Free KC,Case 1
21.200000000000003,455.6673058393508,0.90930694334685,6.2662835597564435,22.656534316922,485.49943065937606,Free KC,Case 1
21.400000000000002,455.40787567991816,0.9088021594951917,6.263465722702725,22.919287096989226,485.4994306591053,Free KC,Case 1
21.6,455.14859856265326,0.9082969343881353,6.260607214106378,23.181927947717245,485.49943065886504,Free KC,Case 1
21.8,454.88947409020756,0.9077913102638575,6.257710539866313,23.444454718357978,485.4994306586957,Free KC,Case 1
22.0,454.63050189019026,0.9072853281742439,6.2547779874067695,23.706865452771602,485.49943065854285,Free KC,Case 1
22.200000000000003,454.3716815990938,0.9067790259132481,6.251811791397514,23.969158242027298,485.49943065843183,Free KC,Case 1
22.400000000000002,454.11301287021286,0.9062724397013786,6.248814046295131,24.23133130214278,485.49943065835214,Free KC,Case 1
22.6,453.8544953785881,0.9057656021727984,6.2457866786897736,24.49338299887467,485.49943065832537,Free KC,Case 1
22.8,453.5961288096161,0.9052585448631701,6.242731529961941,24.755311773907657,485.49943065834884,Free KC,Case 1
23.0,453.3379128596758,0.9047512979593431,6.239650352755752,25.0171161480149,485.4994306584058,Free KC,Case 1
23.200000000000003,453.07984724147616,0.9042438892786053,6.2365447707228565,25.27879475699807,485.4994306584757,Free KC,Case 1
23.400000000000002,452.82193168043284,0.9037363448798011,6.233416306476554,25.540346326739886,485.4994306585291,Free KC,Case 1
23.6,452.56416590948743,0.903228689776313,6.230266423072658,25.801769636195512,485.4994306585319,Free KC,Case 1
23.8,452.30654967321874,0.9027209473975878,6.227096490971757,26.06306354686665,485.49943065845474,Free KC,Case 1
24.0,452.04908272820586,0.9022131397369044,6.22390778444347,26.324227005976955,485.4994306583632,Free KC,Case 1
0.0,1008.8922248756189,0.0,0.0,0.0,1008.8922248756189,KLZ-NPs,Case 1
0.2,1007.2451398597213,1.6346646331609183,0.012420382570421804,2.737918597305691e-16,1008.8922248754527,KLZ-NPs,Case 1
0.4,1006.5668379595552,2.164908603005572,0.1604782346879096,7.804350335333478e-08,1008.8922248752922,KLZ-NPs,Case 1
0.6000000000000001,1006.0410122690562,2.416868951163861,0.43431806513319693,2.5589780608103532e-05,1008.8922248751339,KLZ-NPs,Case 1
0.8,1005.5823012252222,2.5400166267918562,0.7694403246244508,0.0004666984138242356,1008.8922248750523,KLZ-NPs,Case 1
1.0,1005.1556475593296,2.6027492269521617,1.1310458845948168,0.0027822039998045807,1008.8922248748764,KLZ-NPs,Case 1
1.2000000000000002,1004.7449557791708,2.6367271495588387,1.5010726784826458,0.009469267419695457,1008.892224874632,KLZ-NPs,Case 1
1.4000000000000001,1004.3426644553941,2.6567446029850093,1.8695060067362528,0.023309809301153065,1008.8922248744166,KLZ-NPs,Case 1
1.6,1003.9451603656247,2.669788791224517,2.2305503909603113,0.04672532639464585,1008.8922248742041,KLZ-NPs,Case 1
1.8,1003.5506782731661,2.6792040185123702,2.5808362979177635,0.08150628446182094,1008.8922248740581,KLZ-NPs,Case 1
2.0,1003.1583278923686,2.686619264345121,2.9184738924438856,0.12880382466410606,1008.8922248738218,KLZ-NPs,Case 1
2.2,1002.7676392025078,2.6928466493551673,3.242502648873865,0.1892363729342443,1008.892224873671,KLZ-NPs,Case 1
2.4000000000000004,1002.3783479105615,2.6983036412417536,3.5525514323616867,0.26302188937109067,1008.8922248735361,KLZ-NPs,Case 1
2.6,1001.9902929418298,2.7032135980155325,3.848621790376187,0.35009654317113165,1008.8922248733927,KLZ-NPs,Case 1
2.8000000000000003,1001.6033668336365,2.7077020068152646,4.130947991397577,0.45020804140103443,1008.8922248732504,KLZ-NPs,Case 1
3.0,1001.217491103577,2.711843735156075,4.399905857854191,0.562984176454593,1008.8922248730419,KLZ-NPs,Case 1
3.2,1000.8326038488557,2.715686456260011,4.655953621583028,0.6879809461983775,1008.8922248728971,KLZ-NPs,Case 1
3.4000000000000004,1000.4486532081838,2.7192627606721134,4.899593395435954,0.824715508450154,1008.8922248727421,KLZ-NPs,Case 1
3.6,1000.0655938820444,2.7225964327491354,5.131346480750351,0.9726880770671522,1008.892224872611,KLZ-NPs,Case 1
3.8000000000000003,999.6833851342798,2.725705944580344,5.351737459964292,1.1313963336532034,1008.8922248724776,KLZ-NPs,Case 1
4.0,999.3019896412408,2.72860638112082,5.561284247922165,1.3003446020610219,1008.8922248723447,KLZ-NPs,Case 1
4.2,998.9213727770106,2.731310576145987,5.760491968967006,1.479049550102992,1008.8922248722266,KLZ-NPs,Case 1
4.4,998.5415021500008,2.733829801585353,5.949849280472365,1.6670436399750592,1008.8922248720336,KLZ-NPs,Case 1
4.6000000000000005,998.162347297491,2.736174183225838,6.129826404321172,1.8638769868834093,1008.8922248719214,KLZ-NPs,Case 1
4.800000000000001,997.7838794674366,2.7383529692803203,6.300874197906222,2.0691182371241896,1008.8922248717472,KLZ-NPs,Case 1
5.0,997.4060714491703,2.7403747176237974,6.463423853317795,2.2823548514892757,1008.8922248716011,KLZ-NPs,Case 1
5.2,997.0288974547997,2.742247406687884,6.617887060570729,2.503192949347154,1008.8922248714055,KLZ-NPs,Case 1
5.4,996.6523330117461,2.743978524063677,6.764656445256396,2.7312568901127774,1008.892224871179,KLZ-NPs,Case 1
5.6000000000000005,996.2763548802809,2.7455751232498016,6.904106153284418,2.9661887141114742,1008.8922248709265,KLZ-NPs,Case 1
5.800000000000001,995.9009409787121,2.74704386947617,7.036592514534792,3.2076475080294333,1008.8922248707527,KLZ-NPs,Case 1
6.0,995.5260703163913,2.748391075177841,7.162454754581133,3.4553087244203726,1008.8922248705707,KLZ-NPs,Case 1
6.2,995.1517229355775,2.749622725774496,7.282015740866985,3.708863468056164,1008.8922248702752,KLZ-NPs,Case 1
6.4,994.7778798579691,2.7507445013623175,7.3955827209095295,3.9680177897004394,1008.8922248699413,KLZ-NPs,Case 1
6.6000000000000005,994.4045230340607,2.7517617963024303,7.503448037280061,4.232492002058244,1008.8922248697014,KLZ-NPs,Case 1
6.800000000000001,994.0316352956061,2.7526797365751676,7.605889820438845,4.502020016943434,1008.8922248695635,KLZ-NPs,Case 1
7.0,993.6592003130646,2.7535031937530126,7.703172652884673,4.776348709857072,1008.8922248695593,KLZ-NPs,Case 1
7.2,993.2872025493797,2.7542368016605407,7.795548247776014,5.055237270715532,1008.8922248695318,KLZ-NPs,Case 1
7.4,992.9156272256517,2.7548849652125362,7.883256049539886,5.338456629105322,1008.8922248695095,KLZ-NPs,Case 1
7.6000000000000005,992.5444602824458,2.75545187341926,7.966523821752184,5.6257888917791945,1008.8922248693964,KLZ-NPs,Case 1
7.800000000000001,992.1736883413641,2.7559415112552994,8.045568267130117,5.91702674942348,1008.892224869173,KLZ-NPs,Case 1
8.0,991.803298678931,2.756357666870732,8.120595468431274,6.211973054723592,1008.8922248689565,KLZ-NPs,Case 1
8.200000000000001,991.4332791877557,2.756703944274008,8.191801488777788,6.510440247986206,1008.8922248687937,KLZ-NPs,Case 1
8.4,991.0636183493974,2.756983771281329,8.259372816757805,6.812249931217458,1008.892224868654,KLZ-NPs,Case 1
8.6,990.6943052063152,2.757200408069641,8.323486820448528,7.1172324336894075,1008.8922248685228,KLZ-NPs,Case 1
8.8,990.3253293323537,2.7573569559907525,8.384312227569582,7.4252263524801245,1008.8922248683941,KLZ-NPs,Case 1
9.0,989.9566808080075,2.757456364912949,8.442009530571754,7.7360781648515555,1008.8922248683438,KLZ-NPs,Case 1
9.200000000000001,989.5883501937105,2.757501441370439,8.496731412091009,8.049641821147276,1008.8922248683192,KLZ-NPs,Case 1
9.4,989.2203285090127,2.757494854447618,8.548623093884535,8.365778410880472,1008.8922248682253,KLZ-NPs,Case 1
9.600000000000001,988.8526072075258,2.7574391436027033,8.597822738795918,8.68435577811904,1008.8922248680435,KLZ-NPs,Case 1
9.8,988.4851781593632,2.757336723612249,8.644461742634736,9.005248242172362,1008.8922248677825,KLZ-NPs,Case 1
10.0,988.118033627594,2.7571898918881454,8.68866511006191,9.32833623792703,1008.8922248674711,KLZ-NPs,Case 1
10.200000000000001,987.7511662517501,2.757000833301178,8.730551726805254,9.653506055361623,1008.8922248672181,KLZ-NPs,Case 1
10.4,987.3845690277577,2.7567716261855293,8.770234681651708,9.980649531443069,1008.8922248670381,KLZ-NPs,Case 1
10.600000000000001,987.0182352905798,2.756504247590214,8.807821548580755,10.309663780159212,1008.8922248669099,KLZ-NPs,Case 1
10.8,986.6521586988861,2.7562005778131273,8.843414637996544,10.64045095211219,1008.892224866808,KLZ-NPs,Case 1
11.0,986.2863332165277,2.755862405984029,8.877111294940121,10.97291794916984,1008.8922248666217,KLZ-NPs,Case 1
11.200000000000001,985.9207531028218,2.755491432932932,8.909004063635422,11.30697626701069,1008.8922248664007,KLZ-NPs,Case 1
11.4,985.5554128904494,2.755089277829056,8.939181041908563,11.642541655987792,1008.8922248661747,KLZ-NPs,Case 1
11.600000000000001,985.190307378307,2.754657480234142,8.967725998843552,11.979534008538922,1008.8922248659237,KLZ-NPs,Case 1
11.8,984.8254316177724,2.7541975041989164,8.994718599765894,12.317877143902185,1008.8922248656394,KLZ-NPs,Case 1
12.0,984.4607808951932,2.753710743590603,9.020234689144397,12.657498537420846,1008.8922248653491,KLZ-NPs,Case 1
12.200000000000001,984.0963507308566,2.7531985223545337,9.04434630720575,12.998329304643102,1008.8922248650599,KLZ-NPs,Case 1
12.4,983.7321368537947,2.7526621020195234,9.06712210131752,13.340303807669624,1008.8922248648014,KLZ-NPs,Case 1
12.600000000000001,983.3681352071974,2.7521026801836586,9.088627235136835,13.683359742097386,1008.8922248646153,KLZ-NPs,Case 1
12.8,983.0043419216705,2.7515213983962563,9.108923825603869,14.027437718860535,1008.892224864531,KLZ-NPs,Case 1
13.0,982.6407533221455,2.750919340108886,9.128070827373147,14.372481374817063,1008.8922248644446,KLZ-NPs,Case 1
13.200000000000001,982.2773659024591,2.7502975383276542,9.146124448547154,14.71843697494305,1008.8922248642771,KLZ-NPs,Case 1
13.4,981.9141763331775,2.7496569732490888,9.163138027520956,15.065253530172777,1008.8922248641203,KLZ-NPs,Case 1
13.600000000000001,981.5511814374611,2.7489985794666185,9.179162419049119,15.412882427981359,1008.8922248639582,KLZ-NPs,Case 1
13.8,981.1883781977542,2.7483232439527225,9.194245888530503,15.761277533539726,1008.8922248637773,KLZ-NPs,Case 1
14.0,980.8257637366802,2.747631811794453,9.208434423015845,16.110394892116414,1008.892224863607,KLZ-NPs,Case 1
14.200000000000001,980.4633353145342,2.7469250869364896,9.221771770934538,16.4601926910646,1008.8922248634698,KLZ-NPs,Case 1
14.4,980.1010903281303,2.7462038325207976,9.234299459387298,16.810631243276354,1008.8922248633148,KLZ-NPs,Case 1
14.600000000000001,979.7390262897685,2.745468777171183,9.246057139252443,17.161672656952422,1008.8922248631445,KLZ-NPs,Case 1
14.8,979.3771408419173,2.7447206106358375,9.257082344850417,17.513281065577996,1008.8922248629815,KLZ-NPs,Case 1
15.0,979.0154317297846,2.743959991944975,9.26741093956992,17.865422201509386,1008.8922248628089,KLZ-NPs,Case 1
15.200000000000001,978.653896810966,2.7431875465493647,9.277076959619752,18.218063545485368,1008.8922248626205,KLZ-NPs,Case 1
15.4,978.2925340464203,2.742403869012698,9.286112760598547,18.57117418637693,1008.8922248624085,KLZ-NPs,Case 1
15.600000000000001,977.931341489543,2.7416095262808824,9.294549195169148,18.92472465117337,1008.8922248621664,KLZ-NPs,Case 1
15.8,977.5703172928879,2.740805055662746,9.302415504627588,19.278687008736537,1008.8922248619147,KLZ-NPs,Case 1
16.0,977.2094596900666,2.739990970252264,9.309739612066203,19.63303458928001,1008.8922248616651,KLZ-NPs,Case 1
16.2,976.8487670034256,2.7391677566243198,9.316547997676357,19.98774210368936,1008.8922248614156,KLZ-NPs,Case 1
16.400000000000002,976.4882376324952,2.7383358782898024,9.322865886941926,20.34278546344221,1008.8922248611691,KLZ-NPs,Case 1
16.6,976.1278700520472,2.7374957762748506,9.328717282351397,20.69814175026324,1008.8922248609367,KLZ-NPs,Case 1
16.8,975.7676628128668,2.7366478688858082,9.334124950781296,21.05378922819728,1008.8922248607312,KLZ-NPs,Case 1
17.0,975.4076145272821,2.7357925560404697,9.339110658474665,21.40970711876183,1008.892224860559,KLZ-NPs,Case 1
17.2,975.0477238784034,2.73493021653211,9.343695020276812,21.76587574521098,1008.8922248604234,KLZ-NPs,Case 1
17.400000000000002,974.6879896099921,2.7340612110389957,9.347897664844442,22.122276374449363,1008.892224860325,KLZ-NPs,Case 1
17.6,974.3284105199518,2.7331858840566214,9.35173734076888,22.47889111548456,1008.8922248602619,KLZ-NPs,Case 1
17.8,973.9689854720103,2.7323045602591427,9.355231729131887,22.83570309879646,1008.8922248601979,KLZ-NPs,Case 1
18.0,973.6097133741504,2.7314175511913046,9.358397789809192,23.19269614495445,1008.8922248601052,KLZ-NPs,Case 1
18.2,973.2505931875061,2.730525152528382,9.361251618466314,23.549854901457273,1008.892224859958,KLZ-NPs,Case 1
18.400000000000002,972.8916239258042,2.7296276445164915,9.363808451315455,23.907164838163922,1008.8922248598001,KLZ-NPs,Case 1
18.6,972.5328046424027,2.7287252953673926,9.366082883308104,24.264612038540058,1008.8922248596182,KLZ-NPs,Case 1
18.8,972.1741344383796,2.7278183588540585,9.368088738000719,24.622183324190644,1008.8922248594249,KLZ-NPs,Case 1
19.0,971.815612457299,2.7269070758715652,9.369839152408726,24.9798661736627,1008.892224859242,KLZ-NPs,Case 1
19.200000000000003,971.4572378782947,2.725991676857368,9.371346682384514,25.33764862157719,1008.8922248591138,KLZ-NPs,Case 1
19.400000000000002,971.0990099216513,2.725072380689773,9.372623197968954,25.695519358677913,1008.8922248589879,KLZ-NPs,Case 1
19.6,970.7409278404095,2.7241493960597594,9.373680046128147,26.053467576263607,1008.892224858861,KLZ-NPs,Case 1
19.8,970.3829909215201,2.7232229215656565,9.374528021661082,26.411482993970914,1008.8922248587178,KLZ-NPs,Case 1
20.0,970.0251984894562,2.7222931435831286,9.375177330393683,26.769555895147743,1008.8922248585807,KLZ-NPs,Case 1
20.200000000000003,969.6675498935938,2.72136024185331,9.375637756327922,27.127676966643005,1008.892224858418,KLZ-NPs,Case 1
20.400000000000002,969.3100445150329,2.7204243864646487,9.375918571912347,27.485837384812033,1008.892224858222,KLZ-NPs,Case 1
20.6,968.9526817638248,2.7194857390499863,9.376028575592233,27.84402877953138,1008.8922248579985,KLZ-NPs,Case 1
20.8,968.5954610737493,2.7185444537477776,9.3759761879798,28.202243142262766,1008.8922248577396,KLZ-NPs,Case 1
21.0,968.238381905823,2.717600677558061,9.375769368500734,28.56047290558072,1008.8922248574625,KLZ-NPs,Case 1
21.200000000000003,967.8814437435663,2.716654550691738,9.37541571238664,28.91871085054548,1008.8922248571901,KLZ-NPs,Case 1
21.400000000000002,967.5246460924678,2.7157062067902973,9.374922458111717,29.27695009957957,1008.8922248569495,KLZ-NPs,Case 1
21.6,967.1679884848144,2.7147557693520916,9.37429644684468,29.63518415567778,1008.8922248566889,KLZ-NPs,Case 1
21.8,966.8114704687655,2.713803358779099,9.373544232375625,29.993406796499176,1008.8922248564193,KLZ-NPs,Case 1
22.0,966.4550916134588,2.7128490889991648,9.37267203227865,30.35161212142126,1008.8922248561578,KLZ-NPs,Case 1
22.200000000000003,966.098851506806,2.7118930695146437,9.371685740125988,30.70979453955023,1008.8922248559968,KLZ-NPs,Case 1
22.400000000000002,965.7427497533843,2.710935403675841,9.370590998731863,31.067948700183287,1008.8922248559752,KLZ-NPs,Case 1
